mode,date,hour,status,seconds,gap,S,rho,ESS,initial_soc,committed_slots
4-3,2025-11-16,18,Optimal,0.23928841698216274,1.3899581663437529e-16,20,0.263979185140294,49.270030975377011,9991.2138633505765,36
4-3,2025-11-17,0,Optimal,0.22245683302753605,1.2042247160850153e-16,20,0.29855186870623113,56,1200.0000000000018,36
4-3,2025-11-17,6,Optimal,0.35323304199846461,1.2147405033485286e-16,20,0.2832467206062238,48.927332502211421,9887.318065066971,36
4-3,2025-11-17,12,Optimal,0.27159279200714082,0,20,0.28076267531001053,48.063160956565852,6906.6719089531052,36
4-3,2025-11-17,18,Optimal,0.31376020898460411,3.5840851975466407e-16,20,0.30401827238834361,50.709910449766795,9996.8436016777814,36
4-3,2025-11-18,0,Optimal,0.24447529201279394,1.1636512569401749e-16,20,0.32621685855381494,56,1238.8411180524945,36
4-3,2025-11-18,6,Optimal,0.33226300001842901,0,20,0.28458270108426936,48.583285445014468,10800.000000000002,36
4-3,2025-11-18,12,Optimal,0.27324633300304413,1.1323089859172404e-16,20,0.29357643449134702,45.507481105496531,6551.156981881526,36
4-3,2025-11-18,18,Optimal,0.25163837498985231,0,20,0.3064283801937861,48.327054052866401,9979.5607545150469,36
4-3,2025-11-19,0,Optimal,0.24561795900808647,3.5762069409221107e-16,20,0.28644494340687543,56,1202.6379393247607,36
4-3,2025-11-19,6,Optimal,0.33034770801896229,0,20,0.3119229231478306,51.149668554042883,10800,36
4-3,2025-11-19,12,Optimal,0.38660283299395815,3.4016205804782733e-16,20,0.27368770853055435,44.937901075702399,6516.5852596866916,36
4-3,2025-11-19,18,Optimal,0.30694179201964289,0,20,0.28142698087113316,48.796897411547846,9970.674388007028,36
4-3,2025-11-20,0,Optimal,0.26657929198700003,0,20,0.28265433400397783,56,1211.6579448444572,36
4-3,2025-11-20,6,Optimal,0.28446049999911338,0,20,0.28867004256964657,49.460610876899032,10800,36
4-3,2025-11-20,12,Optimal,0.21679766601300798,1.7212686288410579e-16,20,0.27723311186248362,46.886409889163943,7136.8252191943466,36
4-3,2025-11-20,18,Optimal,0.30783341699861921,1.3348538445451818e-16,20,0.27172610899414884,47.879619699849577,10023.423136536559,36
4-3,2025-11-21,0,Optimal,0.22546779201366007,1.9235460910869793e-16,20,0.27944771409844243,56,1200,36
4-3,2025-11-21,6,Optimal,0.27528837497811764,5.6228805013800813e-16,20,0.30689950633908475,50.788061404525969,9519.2909850707329,36
4-3,2025-11-21,12,Optimal,0.2689820000086911,0,20,0.26889086049224403,46.976257984974147,7480.1099881778337,36
4-3,2025-11-21,18,Optimal,0.26648429199121892,0,20,0.28804938373405009,50.057237945348206,10261.818953165635,36
4-3,2025-11-22,0,Optimal,0.30506916699232534,0,20,0.28602366698834797,56,1235.5307872931535,36
4-3,2025-11-22,6,Optimal,0.28617041700636037,1.7793964097799287e-16,20,0.30993272289624096,50.62208627380857,9802.2378324644978,36
4-3,2025-11-22,12,Optimal,0.2738493750221096,2.1527766320492985e-16,20,0.27470263802164302,48.219707830021179,6684.2782456648438,36
4-3,2025-11-22,18,Optimal,0.23867204200359993,0,20,0.28686150654622244,50.549268434976021,10187.977220414319,36
4-3,2025-11-23,0,Optimal,0.20369041699450463,0,20,0.2822265470681512,56,1256.5701955995646,36
4-3,2025-11-23,6,Optimal,0.31828591600060463,0,20,0.29407015518078999,49.157431498827258,10800,36
4-3,2025-11-23,12,Optimal,0.31623566697817296,0,20,0.27547843790253462,45.044485468591738,6491.5214801541006,36
4-3,2025-11-23,18,Optimal,0.2801198750094045,1.1782786334239949e-16,20,0.26526133414139158,47.916118783489225,9963.2702642092154,36
4-3,2025-11-24,0,Optimal,0.22757308400468901,0,20,0.30340358705478815,56,1269.2652186083469,36
4-3,2025-11-24,6,Optimal,0.3242081250064075,0,20,0.28913800478447887,49.525616667498426,10800,36
4-3,2025-11-24,12,Optimal,0.3220901659806259,0,20,0.28575253328471351,48.0422197549697,7156.38422669803,36
4-3,2025-11-24,18,Optimal,0.26865404099225998,0,20,0.28673462360314572,48.657850053486015,9991.0685747898897,36
4-3,2025-11-25,0,Optimal,0.21601204198668711,0,20,0.28302779939975981,56,1245.5915264147297,36
4-3,2025-11-25,6,Optimal,0.31104233401129022,0,20,0.3011376899311593,50.578247443188737,10800,36
4-3,2025-11-25,12,Optimal,0.28542966599343345,0,20,0.27887172660797949,47.856118236276906,7050.0000000000036,36
4-3,2025-11-25,18,Optimal,0.22606245899805799,3.4132631296108465e-16,20,0.29256274526384729,50.047736080214676,10145.038346800407,36
4-3,2025-11-26,0,Optimal,0.25819299998693168,0,20,0.27699928571924942,56,1303.341459635516,36
4-3,2025-11-26,6,Optimal,0.29058179198182188,1.2063642051577361e-16,20,0.30737966894770757,52.313463021697096,10800,36
4-3,2025-11-26,12,Optimal,0.24542137500247918,0,20,0.26288065978953179,47.469943762698556,6450,36
4-3,2025-11-26,18,Optimal,0.27708870801143348,2.4535470257689656e-16,20,0.26919437247885991,51.258588226881095,9982.5311185637256,36
4-3,2025-11-27,0,Optimal,0.21529595900210552,0,20,0.28282172099112229,56,1278.424197974422,36
4-3,2025-11-27,6,Optimal,0.23215641701244749,0,20,0.28462297691269278,50.251715111113576,10800,36
4-3,2025-11-27,12,Optimal,0.27890383399790153,0,20,0.24965532761509449,46.401504348972665,6562.8057264635572,36
4-3,2025-11-27,18,Optimal,0.27496824998524971,1.611439577716102e-16,20,0.27454664478045548,49.815189829576958,10276.569146181397,36
4-3,2025-11-28,0,Optimal,0.33190979200298898,0,20,0.28153824370750896,56,1251.58337857482,36
4-3,2025-11-28,6,Optimal,0.31427808399894275,3.5049098385270717e-15,20,0.30279544403414044,47.974626308002492,10263.111577705804,36
4-3,2025-11-28,12,Optimal,0.24504870799137279,0,20,0.2623925820949492,46.062681195468684,7395.3499331124931,36
4-3,2025-11-28,18,Optimal,0.29863729199860245,0,20,0.27979588319836057,49.189099029879792,10183.651493923542,36
4-3,2025-11-29,0,Optimal,0.3020390409801621,0,20,0.27858514916382443,56,1294.5872417819646,36
4-3,2025-11-29,6,Optimal,0.31709175001014955,4.7126796644206568e-16,20,0.30302319308972986,48.007126053555943,10254.254580246436,36
4-3,2025-11-29,12,Optimal,0.31414995799423195,0,20,0.27504954111393365,50.498452110782978,8389.3906378293996,36
4-3,2025-11-29,18,Optimal,0.27541595901129767,0,20,0.288830127650821,50.124580194286246,10123.358423302943,36
4-3,2025-11-30,0,Optimal,0.27538816700689495,0,20,0.28415519215705304,56,2155.7389432849404,36
4-3,2025-11-30,6,Optimal,0.46221254201373085,0,20,0.29525863474766412,50.071466536929648,10800,36
4-3,2025-11-30,12,Optimal,0.25698770902818069,1.1504961838490872e-16,20,0.27971600786137218,47.325886376393349,7055.4748453880293,36
4-3,2025-11-30,18,Optimal,0.24113470799056813,1.2647000409938508e-16,20,0.28215770981432853,49.993841789128588,9997.0719694655072,36
4-3,2025-12-01,0,Optimal,0.23975737500586547,0,20,0.27450648934975264,56,1272.0355516972286,36
4-3,2025-12-01,6,Optimal,0.28698070900281891,0,20,0.29906749070864375,55.727802556296361,10800,36
4-3,2025-12-01,12,Optimal,0.20857683301437646,0,20,0.29509495766669103,52.563196738778124,7050,36
4-3,2025-12-01,18,Optimal,0.22853125000256114,0,20,0.30549598593161631,52.255910486423474,10800,36
4-3,2025-12-02,0,Optimal,0.20361562501057051,0,20,0.32428313113619023,56,1228.1798451748637,36
4-3,2025-12-02,6,Optimal,0.30292587500298396,4.1291001745649929e-16,20,0.28981475665601508,54.567627942560243,10800,36
4-3,2025-12-02,12,Optimal,0.238835583004402,0,20,0.30428127578240427,51.830948899449268,6450,36
4-3,2025-12-02,18,Optimal,0.23691224999492988,1.110500621816072e-16,20,0.29488651294842416,51.248226806710157,10201.629680137152,36
4-3,2025-12-03,0,Optimal,0.19939200000953861,0,20,0.29467339375547907,56,1222.715621392088,36
4-3,2025-12-03,6,Optimal,0.32112237499677576,2.1021649115611496e-16,20,0.30896675131896656,53.92270057314056,10800,36
4-3,2025-12-03,12,Optimal,0.26179441600106657,0,20,0.30513561954556612,49.204512687765373,6450.0000000000036,36
4-3,2025-12-03,18,Optimal,0.22290358299505897,0,20,0.30295935621155723,52.56729012576568,10797.13997820511,36
4-3,2025-12-04,0,Optimal,0.20265795799787156,0,20,0.28999484291114735,56,1210.8186512790126,36
4-3,2025-12-04,6,Optimal,0.2350240420200862,0,20,0.30002364644703894,52.45816369417787,10800,36
4-3,2025-12-04,12,Optimal,0.3744695000059437,1.4236031167027928e-16,20,0.30721090011779273,48.354712116689953,6435.1943759273763,36
4-3,2025-12-04,18,Optimal,0.26103250001324341,1.9879267858482237e-16,20,0.29636283661303825,50.724952065204533,10799.999999999998,36
4-3,2025-12-05,0,Optimal,0.22100808299728669,0,20,0.29630618653937396,56,1220.049659516957,36
4-3,2025-12-05,6,Optimal,0.26502558300853707,6.6376591599456051e-16,20,0.32863451655730047,51.94284851397115,10187.59634974708,36
4-3,2025-12-05,12,Optimal,0.23546129200258292,0,20,0.29670532919254533,49.105465772345219,6525.163394301092,36
4-3,2025-12-05,18,Optimal,0.26423700002487749,0,20,0.30556562038195101,51.121145285893228,10261.666535478646,36
4-3,2025-12-06,0,Optimal,0.25431829199078493,0,20,0.31958766871662386,56,1249.2814334643408,36
4-3,2025-12-06,6,Optimal,0.27522787498310208,0,20,0.28796089251972257,53.211169426397284,10226.320385850377,36
4-3,2025-12-06,12,Optimal,0.22415908399852924,0,20,0.30520282769374196,47.278099850926175,5993.0641552950847,36
4-3,2025-12-06,18,Optimal,0.17576566600473598,9.25815826204328e-16,20,0.32281507722807218,50.735735920922977,10153.207326085289,36
4-3,2025-12-07,0,Optimal,0.21060812499490567,0,20,0.29324120368987866,56,1583.5510384333484,36
4-3,2025-12-07,6,Optimal,0.28538183300406672,0,20,0.33801311064726008,52.146621007669559,10800,36
4-3,2025-12-07,12,Optimal,0.24766516700037755,1.8886797017516395e-16,20,0.29092834053561473,52.775938162632997,6450,36
4-3,2025-12-07,18,Optimal,0.24270199998863973,2.1149530727799974e-16,20,0.30375832288416665,50.42051175903925,10211.302442335898,36
4-3,2025-12-08,0,Optimal,0.20670979100395925,0,20,0.29258903764150129,56,1245.2961915475662,36
4-3,2025-12-08,6,Optimal,0.32309895800426602,1.8804781744486217e-16,20,0.25156986266671216,44.968113548440634,10800,36
4-3,2025-12-08,12,Optimal,0.27674866700544953,0,20,0.28164105229027342,48.871443498478911,6863.1164147839145,36
4-3,2025-12-08,18,Optimal,0.24669183400692418,1.7748866197464038e-16,20,0.2916384110057989,50.780632931242117,10800,36
4-3,2025-12-09,0,Optimal,0.23579370800871402,0,20,0.32168411494184962,56,1249.0511583411899,36
4-3,2025-12-09,6,Optimal,0.3166302920144517,0,20,0.25688307783638598,44.122504435632976,10800,36
4-3,2025-12-09,12,Optimal,0.27245033299550414,3.7686167513459714e-16,20,0.26746446817358482,48.052869899256507,6450,36
4-3,2025-12-09,18,Optimal,0.25556604098528624,8.3435162063545028e-16,20,0.27547374472025021,51.142242805782089,10793.592082980609,36
4-3,2025-12-10,0,Optimal,0.21636150000267662,3.6420838435468511e-16,20,0.29875403941752054,56,1231.2213983390611,36
4-3,2025-12-10,6,Optimal,0.26370366700575687,3.9265552939237734e-16,20,0.254155597647165,43.232949340465133,10800,36
4-3,2025-12-10,12,Optimal,0.27659250001306646,1.8443182190793942e-16,20,0.29137095999652979,45.955052117186611,6104.3326369893457,36
4-3,2025-12-10,18,Optimal,0.23818583300453611,1.9260998103416531e-16,20,0.29838985385738814,50.959342723687733,10796.390018370996,36
4-3,2025-12-11,0,Optimal,0.23396787501405925,0,20,0.30423435064923388,56,1239.2873739562001,36
4-3,2025-12-11,6,Optimal,0.27741325000533834,0,20,0.25876745603841378,47.456065235081525,10800,36
4-3,2025-12-11,12,Optimal,0.3343752910150215,1.3417917889188365e-16,20,0.28625079250896995,49.489531079710154,6450.0000000000018,36
4-3,2025-12-11,18,Optimal,0.32772933298838325,0,20,0.2851102436565135,49.19873994772832,10800,36
4-3,2025-12-12,0,Optimal,0.24501545800012536,0,20,0.28261648406921286,56,1207.423218296286,36
4-3,2025-12-12,6,Optimal,0.35387020802590996,0,20,0.27097982414302374,46.171037390308442,10141.977571937876,36
4-3,2025-12-12,12,Optimal,0.27060124999843538,1.2446433321600224e-16,20,0.27593355615072374,48.022094546266359,6067.5507320140841,36
4-3,2025-12-12,18,Optimal,0.30640662502264604,0,20,0.28649562753854196,51.190678535909697,10260.774941502968,36
4-3,2025-12-13,0,Optimal,0.28695308399619535,0,20,0.32027956330710883,56,1244.8421559606577,36
4-3,2025-12-13,6,Optimal,0.3754980830126442,2.4215710013485597e-16,20,0.28947628522718621,47.369927386777775,10398.46403154924,36
4-3,2025-12-13,12,Optimal,0.26222733399481513,0,20,0.27428271845094598,48.964926458809458,6870.7102053535637,36
4-3,2025-12-13,18,Optimal,0.2063123749976512,1.1355097350329126e-16,20,0.28846152753122223,51.935942881419528,10250.034714231122,36
4-3,2025-12-14,0,Optimal,0.23998974999994971,3.9007304809155386e-16,20,0.29151335931742284,56,1277.7200125985,36
4-3,2025-12-14,6,Optimal,0.33179508399916813,2.0353174370443464e-16,20,0.25937006780488381,47.012481045377861,10800,36
4-3,2025-12-14,12,Optimal,0.23953245801385492,0,20,0.29678949255744103,47.660199052548819,5983.3437382149887,36
4-3,2025-12-14,18,Optimal,0.24856766700395383,1.9965673497188465e-16,20,0.30901698176402947,51.594638974617176,10800,36
4-3,2025-12-15,0,Optimal,0.24269908299902454,1.8344340611313954e-16,20,0.28863436731467201,56,1200.0000000000018,36
4-3,2025-12-15,6,Optimal,0.30841966700972989,0,20,0.25198368323248377,47.898028211538659,10800,36
4-3,2025-12-15,12,Optimal,0.30016295801033266,0,20,0.29397472587913026,50.346457108659273,5904.0237948413169,36
4-3,2025-12-15,18,Optimal,0.24866583399125375,0,20,0.28602056410240717,50.366927729837926,10799.999999999998,36
4-3,2025-12-16,0,Optimal,0.21429850001004525,0,20,0.28838877426917758,56,1222.5747270886186,36
4-3,2025-12-16,6,Optimal,0.28868208301719278,0,20,0.25498159274367255,44.686577971525956,10800,36
4-3,2025-12-16,12,Optimal,0.25713450001785532,1.7638302144463754e-16,20,0.2948226785858008,45.987321966770068,6379.2660559130645,36
4-3,2025-12-16,18,Optimal,0.21397220800281502,0,20,0.2896164583621636,49.817297961762414,10800,36
4-3,2025-12-17,0,Optimal,0.1835423749871552,1.7352989959143079e-16,20,0.30433937112219051,56,1260.0557692443963,36
4-3,2025-12-17,6,Optimal,0.31340795900905505,0,20,0.26025438877133839,48.538240142034276,10800,36
4-3,2025-12-17,12,Optimal,0.27702979097375646,0,20,0.24976758607517979,45.409112106495968,6449.9999999999982,36
4-3,2025-12-17,18,Optimal,0.26334908299031667,2.0466340045953471e-16,20,0.29443021215739429,50.015994864973891,10778.201859739122,36
4-3,2025-12-18,0,Optimal,0.22262200000113808,0,20,0.30089101539398533,56,1239.489500515172,36
4-3,2025-12-18,6,Optimal,0.2865788750059437,2.1464393449997377e-16,20,0.27059021953643103,48.217051371976858,10800,36
4-3,2025-12-18,12,Optimal,0.28245670901378617,1.3350199693684762e-16,20,0.25571224838751516,48.539290260691558,6318.5091825696109,36
4-3,2025-12-18,18,Optimal,0.33296541697927751,0,20,0.28372563828170172,50.154579912180367,10794.318132906808,36
4-3,2025-12-19,0,Optimal,0.26249762502266094,3.882786658443033e-16,20,0.27637798595550922,56,1209.3925478531546,36
4-3,2025-12-19,6,Optimal,0.35648495898931287,1.4508507881939095e-16,20,0.24748168268231818,43.894228299301368,10134.917958531381,36
4-3,2025-12-19,12,Optimal,0.2927707500057295,2.4705633071443803e-16,20,0.27158024850993295,46.838222572021046,5857.0020198074617,36
4-3,2025-12-19,18,Optimal,0.27232062499388121,4.2326211947445077e-16,20,0.29546574325927089,50.488620721620428,10280.351677145129,36
4-3,2025-12-20,0,Optimal,0.2388783750066068,2.4618220781111494e-16,20,0.26257160440326155,56,1268.7782575530455,36
4-3,2025-12-20,6,Optimal,0.30307879199972376,0,20,0.26496457949964192,46.113109626369976,10089.223784991809,36
4-3,2025-12-20,12,Optimal,0.25667108298512176,0,20,0.26983214243295217,45.441046390787186,6446.5726851887102,36
4-3,2025-12-20,18,Optimal,0.25392849999479949,0,20,0.27564901867630798,50.456196014393342,10188.301819101162,36
4-3,2025-12-21,0,Optimal,0.21429425000678748,0,20,0.26588353306325607,56,1366.210386724515,36
4-3,2025-12-21,6,Optimal,0.35262912500184029,4.043269110568601e-16,20,0.27059753905962353,47.8533290566197,10800,36
4-3,2025-12-21,12,Optimal,0.32078787498176098,0,20,0.28430729802503779,47.231797527002129,6442.9356104555336,36
4-3,2025-12-21,18,Optimal,0.26052420798805542,0,20,0.30455129753151938,50.428810950676109,10783.323313727669,36
4-3,2025-12-22,0,Optimal,0.24770983299822547,0,20,0.2931657627423358,56,1240.7781580523715,36
4-3,2025-12-22,6,Optimal,0.29140924999956042,1.953327023025384e-16,20,0.26844028197337638,48.713630965934506,10800,36
4-3,2025-12-22,12,Optimal,0.3097336670034565,0,20,0.27080396712029475,46.513142018049059,6133.1904647093252,36
4-3,2025-12-22,18,Optimal,0.27110054198419675,0,20,0.29451185277214187,50.393911547833305,10790.029272334379,36
4-3,2025-12-23,0,Optimal,0.22882750001735985,0,20,0.26849955119080465,56,1269.8565227030194,36
4-3,2025-12-23,6,Optimal,0.33139008301077411,0,20,0.26212338432155147,46.70628049686777,10800,36
4-3,2025-12-23,12,Optimal,0.30582295899512246,0,20,0.26853632660505239,45.972712774613854,6450,36
4-3,2025-12-23,18,Optimal,0.28693891601869836,6.1124478164682285e-16,20,0.29712002366489892,50.313305960724925,10778.055185963874,36
4-3,2025-12-24,0,Optimal,0.24278575001517311,0,20,0.27072032238067401,56,1252.0250066838089,36
4-3,2025-12-24,6,Optimal,0.29238708299817517,0,20,0.25386424513389488,46.134830576723601,10800,36
4-3,2025-12-24,12,Optimal,0.27085420800722204,0,20,0.25770128581435237,45.547966528944123,6401.2245224259041,36
4-3,2025-12-24,18,Optimal,0.23610766700585373,1.9283839571200789e-16,20,0.28398734487693283,50.214124923835307,10775.478132142431,36
4-3,2025-12-25,0,Optimal,0.21367579099023715,0,20,0.28169537871704009,56,1218.2766076444896,36
4-3,2025-12-25,6,Optimal,0.29423170897644013,0,20,0.25144176475746266,45.253343056975474,10800,36
4-3,2025-12-25,12,Optimal,0.26458287501009181,0,20,0.29413138551520396,48.122585345786177,6229.1074034021385,36
4-3,2025-12-25,18,Optimal,0.33760562498355284,0,20,0.29627851329646143,49.414397061068478,10798.973295775602,36
4-3,2025-12-26,0,Optimal,0.25611295798444189,0,20,0.27322878687000901,56,1224.7809602978123,36
4-3,2025-12-26,6,Optimal,0.33139804200618528,1.4760681458577538e-16,20,0.24732270282704039,47.688260898029583,10116.458638972506,36
4-3,2025-12-26,12,Optimal,0.26773375002085231,2.7138650967499413e-16,20,0.28468241284571455,49.015219847815253,6575.7303477497244,36
4-3,2025-12-26,18,Optimal,0.32001329099875875,0,20,0.28371164759241352,49.235823992363322,10259.245840033964,36
4-3,2025-12-27,0,Optimal,0.28038099998957478,0,20,0.27506574645016246,56,1236.7313961414366,36
4-3,2025-12-27,6,Optimal,0.35182495799381286,3.7833809339123069e-16,20,0.24708452141891557,46.300627997642884,10356.341571882411,36
4-3,2025-12-27,12,Optimal,0.29803812500904314,1.5270634080927351e-16,20,0.29179834472682681,45.91662468942539,6369.2504476320355,36
4-3,2025-12-27,18,Optimal,0.26574683299986646,0,20,0.29228976291781722,50.18076661786683,10151.132886994517,36
4-3,2025-12-28,0,Optimal,0.24834645801456645,0,20,0.27557202333751274,56,2785.0928325928853,36
4-3,2025-12-28,6,Optimal,0.35761520802043378,0,20,0.26380300152575253,47.500063570428978,10800,36
4-3,2025-12-28,12,Optimal,0.26406675000907853,0,20,0.26293591996373866,47.582721769707994,6301.9881912359951,36
